Ostronskivling,Oyster Mushroom,Blue,500 mg,1000 mg,Kolesterol (naturlig lovastatin).,May contain statin-like substances.,Low.,FALSE,1
Oxgalla,Ox Bile,Green,100 mg,500 mg,Fat digestion (without gallbladder).,Replaces bile.,Low.,FALSE,1
Oxiracetam,Oxiracetam,Blue,750 mg,1500 mg,"Logik, minne, stimulans.",Water-soluble.,Low.,FALSE,4
P-5-P (Vitamin B6),P-5-P (Pyridoxal-5-Phosphate),Green,20 mg,50 mg,"Active B6, cofactor for neurotransmitters.",Does not require liver conversion.,Low. High doses may cause neuropathy.,TRUE,1; 5
PABA,PABA,Blue,100 mg,400 mg,"Skin, hair, B-vitamin cofactor.",Part of the folic acid molecule.,Low. Sulfa drug interaction.,FALSE,1
PABA,PABA,Blue,200 mg,500 mg,Gray hair (in the past).,Part of folate.,Low.,FALSE,1
Pantetin,Pantethine,Blue,300 mg,900 mg,"Aktiv B5, kolesterol.",Better than pantothenic acid for lipids.,Low.,FALSE,6; 1
Pantotensyra (B5),Pantothenic Acid (B5),Green,500 mg,2000 mg,"Acne (high dose), fat metabolism.",Water-soluble.,Low.,TRUE,1
Papayaenzym,Papaya Enzyme (Papain),Green,50 mg,100 mg,Protein-nedbrytning.,Tuggtabletter vanliga.,Low.,FALSE,1
Passionsblomma,Passion Flower,Green,250 mg,500 mg,"Anxiety, sleep.",Increases GABA.,Low. Drowsiness.,FALSE,5; 7
Passionsblomma,Passion Flower,Green,200 mg,500 mg,"Anxiety, sleep.",GABA-effekt.,Low.,FALSE,5; 7
Pepparmynta,Peppermint Oil,Green,0.2 ml,0.4 ml,"IBS, kramp i tarm.",Enteric capsules are best.,Low. Reflux risk if not encapsulated.,FALSE,1
Pepparmyntsolja,Peppermint Oil (Enteric),Green,0.2 ml,0.4 ml,"IBS, antispasmodic.",Enteric capsules for the intestine.,Low. Heartburn if not encapsulated.,FALSE,1
Phenylalanine,L-Phenylalanine,Green,500 mg,1500 mg,Mood (Dopamine).,Feel good.,Low. PKU warning.,FALSE,5; 4
PHGG,PHGG (Guar Gum),Green,5 g,10 g,"IBS, prebiotika.",Well-tolerated fiber (non-gas forming).,Low.,FALSE,1
Polygala Tenuifolia,Polygala Tenuifolia,Blue,100 mg,300 mg,"Mood, focus, neuroplasticity.",Unique mechanism of action.,Low.,FALSE,4; 5
Poria,Poria Cocos,Blue,500 mg,1000 mg,"Kidney health, calming.",Traditional Chinese Medicine.,Low.,FALSE,1
PQQ,PQQ (Pyrroloquinoline Quinone),Blue,10 mg,20 mg,Mitokondriell biogenes.,Synergy with Q10.,Low.,FALSE,8; 4
PQQ,PQQ,Blue,10 mg,20 mg,Hudens mitokondrier.,New in skincare.,Low.,FALSE,8; 1
PQQ,PQQ,Blue,10 mg,20 mg,Mitochondria (Brain/Heart).,New formation of mitochondria.,Low.,FALSE,8
Pramiracetam,Pramiracetam,Blue,300 mg,600 mg,"Starkt fokus, minne.","Fat-soluble, ""emotional blunting.""",Low.,FALSE,4
Prebiotika (GOS),Prebiotic (GOS),Green,2 g,5 g,Galaktooligosackarider.,Kinder than inulin?,Low.,FALSE,1
Prebiotika (Inulin),Prebiotic (Inulin/FOS),Green,3 g,10 g,Food for bacteria.,May cause gas (FODMAP).,Low.,FALSE,1
Pregnenolon,Pregnenolone,Green,10 mg,30 mg,"""Master hormone"", minne.",Neurosteroid.,Medium. Hormonal influence.,FALSE,8; 4
Probiotika (Allmän),Probiotics (Multi-strain),Green,5 Mrd,50 Mrd,Tarm-immun-axel.,70% of the immune system is in the gut.,Low.,FALSE,1
Probiotika (B. Longum),Probiotic (B. Longum),Green,1 Mrd,10 Mrd,"Stress stomach, anxiety.",Psykobiotika.,Low.,FALSE,1; 5
Probiotika (L. Acidophilus),Probiotic (L. Acidophilus),Green,1 Mrd,10 Mrd,"General gut health, lactose.",Vanligaste stammen.,Low.,FALSE,1
Probiotika (L. Reuteri),Probiotic (L. Reuteri DSM 17938),Green,100M CFU,1B CFU,"Colic, magnesium health, vitamin D absorption.",Stam-specifik effekt.,Low.,FALSE,1; 6
Probiotika (L. Rhamnosus),Probiotic (L. Rhamnosus GG),Green,5 Mrd,20 Mrd,"Diarré, immun, allergi.",Well-studied (LGG).,Low.,FALSE,1
Probiotika (S. Boulardii),Probiotic (Saccharomyces Boulardii),Green,250 mg,500 mg,Mot antibiotika-diarré.,"Yeast fungus, does not die from antibiotics.",Low. Not for immunosuppressed.,FALSE,1
Prolin,L-Proline,Blue,500 mg,1000 mg,"Collagen structure, joint health.",Icke-essentiell.,Low.,FALSE,9
Propolis,Bee Propolis,Green,500 mg,1000 mg,"""Bikupa-antibiotika"".",Throat/Oral cavity.,Low.,FALSE,1
Psyllium,Psyllium Husk,Green,5 g,10 g,Blodsocker.,Fiber.,Low.,FALSE,6
Psylliumfröskal,Psyllium Husk,Green,5 g,15 g,"Fiber, lowers cholesterol, satiety.",Must be taken with plenty of water.,Low. May affect medication absorption.,FALSE,6; 1
Pterostilben,Pterostilbene,Blue,50 mg,150 mg,More potent analog of resveratrol.,Better oral bioavailability than resveratrol.,Low.,FALSE,8; 4
Pumpakärnolja,Pumpkin Seed Oil,Green,1 g,2 g,"Hair loss, prostate.",Naturlig beta-sitosterol.,Low.,FALSE,1
Pumpakärnor,Pumpkin Seed Extract,Green,500 mg,1000 mg,"Bladder, prostate.",Betasitosterol.,Low.,FALSE,1
Pycnogenol,Pycnogenol (Pine Bark),Green,50 mg,150 mg,"Cirkulation, hud, NO.",Patenterat extrakt.,Low.,FALSE,3; 8
Pycnogenol,Pycnogenol,Green,50 mg,100 mg,"Hudelasticitet, pigmentering.",Tallbarksextrakt.,Low.,FALSE,1
Pycnogenol,Pycnogenol,Green,50 mg,150 mg,Cirkulation.,Nitric oxide.,Low.,FALSE,1
Pygeum,Pygeum Africanum,Green,50 mg,100 mg,Prostate health.,Often combined with Saw Palmetto.,Low.,FALSE,1
Pygeum,Pygeum,Green,100 mg,200 mg,Prostata.,African plum.,Low.,FALSE,1
Q10,CoQ10,Green,100 mg,300 mg,"Heart failure, statin side effect.",Energy for the heart.,Low.,FALSE,1; 3
Q10 (Ubiquinol),CoQ10 (Ubiquinol),Green,100 mg,300 mg,"Mitochondrial energy, heart health.","Ubiquinol is the reduced, active form.",Low. Interacts with Warfarin.,FALSE,8; 1; 3
Quercetin,Quercetin,Green,500 mg,1000 mg,"Allergy, zinc ionophore, senolytic.",Poor absorption (phytosome better).,Low.,FALSE,1; 8
Quercetin,Quercetin,Green,500 mg,1000 mg,"Virus entry, zinc ionophore.",Taken with zinc.,Low.,FALSE,1
Quercetin (Fytosom),Quercetin Phytosome,Green,250 mg,500 mg,"Allergi, senolytisk.",Much higher absorption than usual.,Low.,FALSE,1; 8
Rauwolscine,Rauwolscine (Alpha-Yohimbine),Blue,1 mg,3 mg,"Liknar yohimbin, mer potent.",Stereoisomer of yohimbine.,High. Strong stimulant.,FALSE,6
Reishi,Reishi Mushroom,Green,1 g,3 g,"Calm, sleep, immune.","""Mushroom of Immortality"".",Low.,FALSE,7; 1
Reishi,Reishi,Green,1 g,3 g,Immunmodulerande.,Beta-glucans.,Low.,FALSE,1
Resistent Stärkelse,Resistant Starch,Green,10 g,30 g,"Butyrat-produktion, tarmflora.","Potato starch, green banana.",Low.,FALSE,1
Resistent Stärkelse,Resistant Starch,Green,10 g,30 g,Butyrat-produktion.,"Potato starch, green banana.",Low.,FALSE,1
Resveratrol,Resveratrol,Blue,250 mg,500 mg,Anti-aging hud.,Sirtuin-aktivering.,Low.,FALSE,8; 1
Resveratrol,Resveratrol,Blue,250 mg,500 mg,Cerebral blood flow.,Sirtuiner.,Low.,FALSE,8
Resveratrol,Resveratrol,Blue,250 mg,500 mg,Metabolic health.,AMPK/Sirtuin.,Low.,FALSE,6; 8
Resveratrol (Trans),Resveratrol (Trans),Blue,500 mg,1000 mg,Aktiverar sirtuiner.,"Poor absorption, requires fat/micronization.",Medium. CYP450 interactions.,FALSE,8; 6
Rhodiola Rosea,Rhodiola Rosea,Green,200 mg,600 mg,Standardized to 3% Rosavins.,Taken in the morning (can be stimulating).,Low.,FALSE,5; 4; 3
Risprotein,Rice Protein,Green,20 g,40 g,Veganskt.,Combine with pea for completeness.,Low.,FALSE,2
Rutin,Rutin,Green,250 mg,500 mg,"Vascular health, hemorrhoids.",Glycoside of quercetin.,Low.,FALSE,1
Rödalm,Slippery Elm,Green,500 mg,1500 mg,"Heartburn, IBS.",Slemsubstans (mucilage).,Low. Not to be taken with medication.,FALSE,1
Rödalmsbark,Slippery Elm Bark,Green,400 mg,1600 mg,"Heartburn, intestinal mucosa.",Bildar slem (mucilage).,Low. May hinder medication absorption.,FALSE,1
Rödbetsjuice,Beetroot,Green,500 mg,1500 mg,Blodtryck (Nitrat).,Nitric oxide (vasodilation).,Low.,FALSE,1; 3
Rödbetsjuice (Konc),Beet Root Juice Concentrate,Green,70 ml,140 ml,Prestation (nitratladdning).,Dosering ca 400mg nitrat.,Low.,FALSE,3
Rödbetspulver (Nitrat),Beet Root Powder (Nitrates),Green,5 g,10 g,"Nitric oxide, blood pressure, endurance.",Standardize for nitrate content.,Low. Lowers blood pressure.,FALSE,3; 1
Rödklöver,Red Clover,Green,40 mg,80 mg,Klimakteriet.,Phytoestrogen.,Medium.,FALSE,1
Rödris,Red Yeast Rice,Green,600 mg,1200 mg,Kolesterol.,Naturlig statin (Monacolin K).,Medium. Q10 deficiency?,FALSE,1
S. Boulardii,Saccharomyces Boulardii,Green,250 mg,500 mg,"Yeast-probiotics, antibiotic gut.",Does not die from antibiotics.,Low. Not for immunosuppressed.,FALSE,1
Sabroxy (Oroxylum),Sabroxy (Oroxylum indicum),Blue,100 mg,500 mg,"Focus, dopamine reuptake.",BDNF support.,Low.,FALSE,4
Saccharomyces Boulardii,Saccharomyces Boulardii,Green,5 mdr,10 mdr,"Yeast probiotics, diarrhea.",Motverkar antibiotika-biverkningar.,Low.,FALSE,1
Saffran,Saffron,Green,30 mg,30 mg,"Depression, anxiety.",Serotonin-effekt?,Low.,FALSE,5
Saffran (Affron),Saffron (Affron),Green,14 mg,28 mg,"Mood, depression, sleep.",Kliniskt studerat extrakt.,Low.,FALSE,5; 4
Saffran (Extrakt),Saffron Extract (Affron/Satiereal),Green,15 mg,30 mg,"Mood, eye health, appetite suppression.",Affects serotonin/dopamine.,Low.,FALSE,5; 4; 6
SAMe,SAMe (S-Adenosyl Methionine),Green,400 mg,1200 mg,"Depression, leder, lever.",Metylgivare.,Mania in bipolar disorder.,FALSE,5; 9
Sarcosin,Sarcosine,Blue,1000 mg,2000 mg,Glycine transporter inhibitor.,Schizofreni/kognition.,Low.,FALSE,4
Saw Palmetto,Saw Palmetto,Green,160 mg,320 mg,"BPH, prostate, hair loss.",Inhibits 5-alpha-reductase.,Low.,FALSE,1
Saw Palmetto,Saw Palmetto,Green,320 mg,320 mg,Prostate enlargement.,Standardiserad fettsyra.,Low.,FALSE,1
Schisandra,Schisandra Berry,Green,500 mg,1500 mg,"Lever, stress, fokus.",Phase 1 & 2 detox support.,Low.,FALSE,5; 1
Scullcap,Skullcap (Baikal),Green,200 mg,400 mg,"Lugnande, nervskydd.",Contains Baicalin.,Low.,FALSE,5
Selen,Selenium,Green,100 mcg,200 mcg,"Antioxidant, virus defense.",Deficiency increases virus virulence.,Low.,TRUE,1
Selen (Selenometionin),Selenium (Selenomethionine),Green,100 mcg,200 mcg,"Thyroid, antioxidant.","Organic form, stored in tissue.",Medium. Toxic in case of overdose (>400mcg).,TRUE,1; 8
Sellerifröextrakt,Celery Seed Extract,Green,75 mg,150 mg,"Blodtryck (3nB), gikt.",Standardized for phthalides.,Low.,FALSE,1
Serrapeptase,Serrapeptase,Blue,40000 SPK,120000 SPK,"Scar tissue, inflammation.","Enzym, tom mage.",Low.,FALSE,9
Shiitake,Shiitake Mushroom,Green,500 mg,1000 mg,"Heart, immune.",AHCC is an extract from this.,Low.,FALSE,1
Silverax,Black Cohosh,Green,40 mg,80 mg,"Vallningar, klimakteriet.",No estrogen (serotonin?).,Low. Liver risk (rare).,FALSE,1
Smörsyra (Butyrat),Butyrate (Sodium/Calcium),Blue,300 mg,600 mg,"Gut health, inflammation.",Smells bad (butter). Cellular energy.,Low.,FALSE,1
Sojaisoflavoner,Soy Isoflavones,Green,40 mg,80 mg,"Klimakteriet, ben.",Phytoestrogen.,Medium. Hormone-sensitive cancer?,FALSE,1
Sojaprotein,Soy Protein,Green,20 g,40 g,"Veganskt, komplett.",Contains isoflavones.,Low.,FALSE,2
Spermidine,Spermidine,Blue,1 mg,5 mg,Promotes autophagy. Wheat germ extract.,Taken with food.,Low. Often contains gluten (from wheat).,FALSE,8; 1
Spirulina,Spirulina,Green,3 g,10 g,"Nutrient-dense, heavy metal detox.",Kontrollera renhet (toxiner).,Low.,FALSE,1; 6
Sulbutiamin,Sulbutiamine,Blue,200 mg,400 mg,"Fatigue, motivation.","Synthetic B1 dimer, fat-soluble.",Low. Tolerance development.,FALSE,4
Sulforafan,Sulforaphane (Broccoli Sprout),Green,10 mg,30 mg,"Potent detox, Nrf2 activation.",Requires myrosinase for activation.,Low.,FALSE,8; 6; 1
Svartkumminolja,Black Seed Oil (Nigella Sativa),Green,1 g,3 g,"Immun, allergi, mage.",Contains Thymoquinone.,Low.,FALSE,1
Svartvinbärsolja,Black Currant Seed Oil,Green,500 mg,1000 mg,GLA source.,"Skin, hair.",Low.,FALSE,1
Synefrin,Synephrine (Bitter Orange),Green,10 mg,50 mg,"Metabolism, mild stimulant.",Resembles ephedrine but weaker/surer.,Medium. Blood pressure.,FALSE,6; 3
Synefrin,Bitter Orange (Synephrine),Green,20 mg,50 mg,"Metabolism, fat burning.",P-synephrine is the safest.,Medium.,FALSE,6
Sågpalmetto,Saw Palmetto,Green,160 mg,320 mg,Hair loss (male/female).,Blockerar DHT.,Low.,FALSE,1
Tallbarksextrakt,Pine Bark Extract (Pycnogenol),Green,50 mg,150 mg,"Blood flow, NO, skin.",Similar to grape seed extract.,Low.,FALSE,3; 8
Tart Cherry,Tart Cherry Extract,Green,400 mg,1000 mg,"Melatonin, urinsyra (gikt).",Recovery sports.,Low.,FALSE,7; 3
Tart Cherry,Tart Cherry,Green,500 mg,1000 mg,Sleep (natural melatonin).,Also anti-inflammatory.,Low.,FALSE,7; 3
Taurin,Taurine,Green,1 g,3 g,"Cell volume, heart, calm.",Finns i energidryck (motverkar skak).,Low.,FALSE,3; 1
Taurin,Taurine,Green,1 g,3 g,Heart health.,Osmoregulation.,Low.,FALSE,1; 3
Tauroursodeoxycholsyra,TUDCA,Green,250 mg,1000 mg,"Liver health, bile flow.",Protects against cell death (ER stress).,Low.,FALSE,1; 6
Tautin,Taurine,Green,1 g,3 g,"Heart health, cramps, calming.",GABA-agonist.,Low.,FALSE,3; 1; 5
Teakrin,Theacrine (Teacrine),Green,50 mg,200 mg,Energi utan krasch.,Liknar koffein men mindre tolerans.,Low.,FALSE,3; 4
Teanin,L-Theanine,Green,200 mg,400 mg,"Relaxation, focus.",Alpha waves.,Low.,FALSE,5; 4
Teanin,Theanine,Green,100 mg,200 mg,"Fokus, lugn.",Alpha waves.,Low.,FALSE,4; 5
Teobromin,Theobromine,Green,100 mg,400 mg,"Kakao-extrakt, mild energi.","Vasodilates, long half-life.",Low. Toxic to dogs!,FALSE,3; 4
Teobromin (Kakao),Cocoa Extract (Theobromine),Green,300 mg,600 mg,"Circulation, mood.",Antioxidants (flavanols).,Low.,FALSE,1; 3
Tokotrienoler,Tocotrienols,Blue,50 mg,100 mg,"Potent E-vitaminform, kolesterol.",Better antioxidant protection than tocopherols.,Low.,FALSE,8; 1
Tongkat Ali,Tongkat Ali (Longjack),Green,200 mg,400 mg,"Testosteron, stress, libido.",Extrakt (t.ex. 200:1).,Low.,FALSE,2; 5
Tongkat Ali,Tongkat Ali,Green,200 mg,400 mg,"Testosteron, libido.",Lowers SHBG.,Low.,FALSE,2
Tranbär,Cranberry (PACs),Green,36 mg,72 mg,Urinary tract infection.,Hindrar adhesion.,Low.,FALSE,1
Tranbär (PACs),Cranberry (Standardized PACs),Green,36 mg,72 mg,Dosage of proanthocyanidins.,Prevents E.coli adhesion.,Low.,FALSE,1
Tranbärsextrakt,Cranberry Extract,Green,250 mg,500 mg,Urinary tract health.,Contains PACs (proanthocyanidins).,Low.,FALSE,1
Tremella,Tremella Mushroom,Blue,500 mg,1000 mg,"Skin, moisture, beauty.","""Snow fungus"".",Low.,FALSE,1; 9
Tribulus,Tribulus Terrestris,Blue,750 mg,1500 mg,Libido (ej Testo).,"Increases desire, not muscle.",Low.,FALSE,2
Tribulus Terrestris,Tribulus Terrestris,Green,500 mg,1500 mg,Libido (not testosterone in men).,Protodioscin is the active ingredient.,Low.,FALSE,2
Tryptofan,L-Tryptophan,Green,500 mg,2000 mg,"Serotonin, sleep.",Safer than 5-HTP (rate-limited).,Low.,FALSE,7; 5
Turkesterone,Turkesterone (Ajuga),Blue,500 mg,1000 mg,Muskelbyggande (ekdysteroid).,"Plant sterol, not androgen.",Low.,FALSE,2
Turkey Tail,Turkey Tail Mushroom,Green,2 g,3 g,"Cancer support, immune.",PSK/PSP polysackarider.,Low.,FALSE,1
Turkey Tail,Turkey Tail,Green,2 g,3 g,Immune support (chemotherapy).,PSK.,Low.,FALSE,1
Tyrosin,L-Tyrosine,Green,1 g,3 g,"Dopamine, focus during stress.",Required for thyroid hormone.,Low.,FALSE,4; 3
Tyrosin,L-Tyrosine,Green,1 g,3 g,"Stress, dopamin.","""Drive"".",Low.,FALSE,5; 3
Tyrosin,Tyrosine,Green,1 g,3 g,Kognitiv stress.,Arbetsminne under press.,Low.,FALSE,4
Uridinmonofosfat,Uridine Monophosphate,Blue,250 mg,500 mg,"Dopaminreceptorer, synapser.",Synergy with DHA/Choline.,Low.,FALSE,4
Valeriana,Valerian,Green,300 mg,600 mg,"Sleep, anxiety.",Valerensyra.,Low.,FALSE,7; 5
Valerianarot,Valerian Root,Green,300 mg,600 mg,"Sleep, calming.",Increases GABA activity.,Medium. Drowsiness.,FALSE,7; 5
Vanadin,Vanadium (Vanadyl Sulfate),Blue,10 mcg,100 mcg,Blodsocker (insulin-mimic).,Trace elements.,Medium. Toxic in high dose.,FALSE,6
Vassleprotein,Whey Protein,Green,20 g,50 g,Snabbt protein (post-workout).,High in Leucine. Anabolic.,Low.,FALSE,2
Vetegroddsextrakt,Wheat Germ Extract (Spermidine),Blue,800 mg,1600 mg,Source of Spermidine.,Cell renewal.,Low. Gluten?,FALSE,8
Vetegräs,Wheatgrass,Green,3 g,10 g,"Nutrition, pH balance.",Contains enzymes and vitamins.,Low.,FALSE,1
Vinpocetin,Vinpocetine,Green,10 mg,30 mg,Cerebral blood flow.,Synthetic from Periwinkle.,Low.,FALSE,4
Vinpocetin,Vinpocetine,Green,10 mg,30 mg,Blood flow brain.,Vasodilator.,Low.,FALSE,4
Vit Kidneyböna,White Kidney Bean Extract,Green,445 mg,1500 mg,Carbohydrate blockers (amylase inhibitors).,Take before starchy food.,Low. Gas/bloating.,FALSE,6
Vit Njur-böna,White Kidney Bean,Green,1000 mg,2000 mg,Kolhydratblockerare.,Inhibits alpha-amylase.,Low. Gases.,FALSE,6
Vitamin A,Vitamin A,Green,3000 IU,10000 IU,"Skin cell turnover, acne.",Retinol (animal) is best.,Medium. Pregnancy (max dose).,TRUE,1
Vitamin B1 (Tiamin),Vitamin B1 (Thiamine),Green,1.1 mg,100 mg,"Kolhydratmetabolism, nerver.",Water-soluble.,Low.,TRUE,1; 6
Vitamin B12 (Adenosyl),Vitamin B12 (Adenosylcobalamin),Blue,1000 mcg,3000 mcg,Mitokondriell B12.,Good for energy/Krebs cycle.,Low.,FALSE,4; 6
Vitamin B12 (Cyanokobalamin),Vitamin B12 (Cyanocobalamin),Green,2.4 mcg,1000 mcg,Standardform B12.,Worse absorption than methyl/adeno.,Low.,TRUE,1
Vitamin B12 (Metylkobalamin),Vitamin B12 (Methylcobalamin),Green,1000 mcg,5000 mcg,"Active form, good for nerve health.",Sublingual absorption is effective.,Low.,TRUE,1; 4
Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin),Green,1.4 mg,100 mg,"Energy, migraine (high dose).",Colors urine neon yellow.,Low.,TRUE,1; 5
Vitamin B3 (Niacin),Vitamin B3 (Niacin - Nicotinic Acid),Green,16 mg,500 mg,"Kolesterol, NAD+.",Orsakar hudrodnad (flush).,Medium. Liver impact at extreme dose.,TRUE,1; 6; 8
Vitamin B5 (Pantotensyra),Vitamin B5 (Pantothenic Acid),Green,5 mg,500 mg,"Binjurar, coenzym A, akne.",Water-soluble.,Low.,TRUE,1; 5
Vitamin C,Vitamin C (Ascorbic Acid),Green,500 mg,2000 mg,"Immune system, cortisol, collagen.","Water-soluble, excess is excreted in urine.",Low. Diarrhea at high dose.,TRUE,1; 5; 9
Vitamin C,Vitamin C,Green,500 mg,2000 mg,"Kollagensyntes, lyster.",Askorbinsyra.,Low.,TRUE,1; 9
Vitamin D3,Vitamin D3 (Cholecalciferol),Green,2000 IU,5000 IU,Taken with K2 at higher doses.,"Fat-soluble, taken with food.",Low. Overdose may cause hypercalcemia.,TRUE,1; 2; 5
Vitamin E,Vitamin E,Green,200 IU,400 IU,"Hudskydd, antioxidant.",Blandade tokoferoler.,Low.,TRUE,1
Vitamin E (Tokoferoler),Vitamin E (Mixed Tocopherols),Green,15 mg,268 mg,"Antioxidant, cellmembran.",Choose mixed tocopherols (not just alpha).,Medium. Blood thinner.,TRUE,1; 8
Vitamin K2,Vitamin K2,Green,100 mcg,200 mcg,Arterial stiffness.,Prevents calcium in vessels.,Medium. Warfarin.,TRUE,1; 9
Vitamin K2 (MK-7),Vitamin K2 (MK-7),Green,90 mcg,200 mcg,Important for directing calcium to the skeleton.,Fat-soluble. Long half-life.,Medium. Interacts with Warfarin.,TRUE,1; 8; 9
Vitlök,Garlic (Aged/Allicin),Green,600 mg,1200 mg,"Immune, heart.",Allicin is active.,Low.,TRUE,1
Vitlök (Allicin),Garlic Extract (Allicin),Green,300 mg,1000 mg,"Blood pressure, immune system.",Standardized for Allicin content.,Low. Anticoagulant.,TRUE,1
Vitlök (Kyolic),Aged Garlic Extract,Green,600 mg,1200 mg,"Blodtryck, plack.",AGE (Aged Garlic Extract).,Low.,FALSE,1
Vitpilbark,White Willow Bark,Green,240 mg,480 mg,Pain (Salicin).,Naturlig aspirin.,Medium. Stomach ulcer? Salicylate.,FALSE,9
Växtsteroler,Plant Sterols,Green,2 g,3 g,Kolesterol.,Blockerar upptag.,Low.,FALSE,1
Wild Yam,Wild Yam,Blue,500 mg,1000 mg,Hormonbalans?,Diosgenin (requires lab conversion).,Low. Placebo?,FALSE,1
Yerba Mate,Yerba Mate,Green,1 g,3 g,"Energi, fokus, GLP-1?",Contains caffeine/theobromine.,Low.,FALSE,3; 6
Yohimbin,Yohimbine HCL,Green,2.5 mg,15 mg,Fat burning (alpha-2 antagonist).,May cause anxiety/palpitations.,High. Dose cautiously!,FALSE,6; 3
Yohimbin,Yohimbine,Green,5 mg,15 mg,"Erection, fat burning.",Alfa-2 blockerare.,High. Anxiety/Heart.,FALSE,2; 6
Zink,Zinc,Green,15 mg,30 mg,"Skin healing, acne, hormones.",Picolinate/Glycinate best.,Low. Copper balance.,TRUE,1; 2
Zink,Zinc,Green,15 mg,30 mg,"Immun, testosteron.",Kelaterad form.,Low.,TRUE,1; 2
Zink,Zinc Lozenges,Green,15 mg,30 mg,Halsont (lokal effekt).,Sugtabletter (Acetat/Glukonat).,Low.,FALSE,1
Zink,Zinc,Green,30 mg,50 mg,"Testosteron, prostata.",Important for men's health.,Medium. Copper deficiency.,TRUE,2; 1
Zink,Zinc,Green,15 mg,30 mg,Depression.,Modulerar NMDA/BDNF.,Low.,TRUE,5; 1
Zink,Zinc,Green,15 mg,30 mg,Synaptic plasticity.,Neurotransmitter modulation.,Low.,TRUE,4; 1
Zink,Zinc,Green,15 mg,30 mg,Insulinlagring.,Insulin-hexamerer.,Low.,TRUE,6; 1
Zink L-Carnosine,Zinc L-Carnosine,Green,75 mg,150 mg,Specific for gut health/mucous membranes.,Dissolves slowly in the stomach for local effect.,Low.,FALSE,6; 1
Zinkpikolinat,Zinc Picolinate,Green,15 mg,30 mg,Balance with copper during long-term use.,Picolinate has excellent absorption.,Medium. May inhibit copper absorption.,TRUE,1; 2
ZMA,ZMA (Zinc/Mg/B6),Green,1 dos,1 dos,"Sleep, recovery.",Popular stack.,Low.,FALSE,7; 2
Åkerfräken,Horsetail Extract,Green,300 mg,600 mg,Silica source.,Often in hair complex.,Low.,FALSE,1
Äggprotein,Egg White Protein,Green,20 g,40 g,"Moderately fast, high BV.",Laktosfritt alternativ.,Low.,FALSE,2
Äppelcidervinäger,Apple Cider Vinegar (ACV),Green,500 mg,1500 mg,"Blood sugar, digestion.",Kapslar skonar tandemaljen.,Low.,FALSE,6; 1
Äppelcidervinäger,Apple Cider Vinegar,Green,15 ml,30 ml,Insulinsvar mat.,Acetic acid.,Low.,FALSE,6
Ärtprotein,Pea Protein,Green,20 g,40 g,"Veganskt, bra aminosyraprofil.",High in Arginine.,Low.,FALSE,2
